target_pid,target_tid,timestamp_s,weight_ms,count,leaf_class,leaf_module,xemu_rva
6568,5992,32.217173800,1.000000,1,xemu_image,xemu.exe,0x002968f2
6568,5992,32.222600400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.254496600,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.256402200,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.258281800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.260204500,1.000000,1,xemu_image,xemu.exe,0x001d4055
6568,5992,32.298567600,1.000000,1,xemu_image,xemu.exe,0x002968f2
6568,5992,32.300479200,1.000000,1,xemu_image,xemu.exe,0x001d6883
6568,5992,32.302164700,1.000000,1,xemu_image,xemu.exe,0x0011e657
6568,5992,32.304531200,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,32.306934700,1.000000,1,xemu_image,xemu.exe,0x0011e663
6568,5992,32.308977900,1.000000,1,external_module,ntdll.dll,
6568,5992,32.334902900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.344927100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.355594000,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,32.357261600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.359232500,1.000000,1,xemu_image,xemu.exe,0x0027925f
6568,5992,32.361705700,1.000000,1,xemu_image,xemu.exe,0x0029694b
6568,5992,32.363829900,1.000000,1,xemu_image,xemu.exe,0x00275568
6568,5992,32.366809700,1.000000,1,xemu_image,xemu.exe,0x002755e7
6568,5992,32.369487200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.381264400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.394896800,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.400307400,1.000000,1,xemu_image,xemu.exe,0x002ab8e0
6568,5992,32.401780200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.403819300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.405858000,1.000000,1,xemu_image,xemu.exe,0x001d4ce4
6568,5992,32.407794900,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.409894500,1.000000,1,xemu_image,xemu.exe,0x006fd55f
6568,5992,32.412690600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.427583600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.444342500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.447644500,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,32.450309300,1.000000,1,xemu_image,xemu.exe,0x001d4c74
6568,5992,32.452463100,1.000000,1,xemu_image,xemu.exe,0x001d3d78
6568,5992,32.454355600,1.000000,1,xemu_image,xemu.exe,0x001d3fb5
6568,5992,32.456450500,1.000000,1,xemu_image,xemu.exe,0x001d32b4
6568,5992,32.458815900,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.472626900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.494445800,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.495904800,1.000000,1,external_module,ntdll.dll,
6568,5992,32.498686800,1.000000,1,external_module,ntdll.dll,
6568,5992,32.501049100,1.000000,1,xemu_image,xemu.exe,0x0029dccd
6568,5992,32.516484600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.530142300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.531535000,1.000000,1,xemu_image,xemu.exe,0x002ab493
6568,5992,32.532996200,1.000000,1,xemu_image,xemu.exe,0x002968f2
6568,5992,32.534729500,1.000000,1,xemu_image,xemu.exe,0x002aa8f1
6568,5992,32.537112300,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.541839000,1.000000,1,xemu_image,xemu.exe,0x001dc425
6568,5992,32.544331300,1.000000,1,xemu_image,xemu.exe,0x002ab466
6568,5992,32.558203600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.561932300,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.574865500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.576396100,1.000000,1,xemu_image,xemu.exe,0x0029dcc9
6568,5992,32.577717600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.579317500,1.000000,1,xemu_image,xemu.exe,0x0027451a
6568,5992,32.581475200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.583263800,1.000000,1,xemu_image,xemu.exe,0x00298ac9
6568,5992,32.585290200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.587667300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.599244200,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.601376900,1.000000,1,xemu_image,xemu.exe,0x00275cb9
6568,5992,32.603525400,1.000000,1,xemu_image,xemu.exe,0x006fd55f
6568,5992,32.616493900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.618067300,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,32.620228100,1.000000,1,xemu_image,xemu.exe,0x00294282
6568,5992,32.622479300,1.000000,1,xemu_image,xemu.exe,0x00275443
6568,5992,32.624206100,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.626216400,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.637439000,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.649047600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.651659000,1.000000,1,xemu_image,xemu.exe,0x0011e671
6568,5992,32.667801100,1.000000,1,xemu_image,xemu.exe,0x0028c1ab
6568,5992,32.669228300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.671572000,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.673455600,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.675975800,1.000000,1,xemu_image,xemu.exe,0x003dc060
6568,5992,32.678670600,1.000000,1,xemu_image,xemu.exe,0x0011e88a
6568,5992,32.695257000,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.710038600,1.000000,1,xemu_image,xemu.exe,0x002968f2
6568,5992,32.711731400,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.716945700,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.719026000,1.000000,1,xemu_image,xemu.exe,0x0011e65a
6568,5992,32.720772600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.738322900,1.000000,1,unknown_external,,
6568,5992,32.739725700,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.759714400,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.761885500,1.000000,1,xemu_image,xemu.exe,0x002a6ae4
6568,5992,32.763390300,1.000000,1,xemu_image,xemu.exe,0x0028cccc
6568,5992,32.765684400,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.781063600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.796881700,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.798446600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.799874700,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.802363600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.804131500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.806547000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.808529500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.824308200,1.000000,1,external_module,ntdll.dll,
6568,5992,32.841802000,1.000000,1,xemu_image,xemu.exe,0x001d4c88
6568,5992,32.843233300,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.845551600,1.000000,1,xemu_image,xemu.exe,0x00299b4b
6568,5992,32.847368200,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.849670000,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.851902100,1.000000,1,xemu_image,xemu.exe,0x002968f2
6568,5992,32.854266800,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,32.865487600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.868050400,1.000000,1,xemu_image,xemu.exe,0x001d55e6
6568,5992,32.878104900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.884158500,1.000000,1,xemu_image,xemu.exe,0x0011e663
6568,5992,32.886546300,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,32.888831800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.893160000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.907874600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.910249300,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,32.925325500,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.926987300,1.000000,1,xemu_image,xemu.exe,0x002ab8db
6568,5992,32.929701000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.931537400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,32.934031800,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.936271900,1.000000,1,xemu_image,xemu.exe,0x001dc3cd
6568,5992,32.950427500,1.000000,1,xemu_image,xemu.exe,0x001d810a
6568,5992,32.968189100,1.000000,1,external_module,msvcrt.dll,
6568,5992,32.969723400,1.000000,1,external_module,vulkan-1.dll,
6568,5992,32.972303200,1.000000,1,xemu_image,xemu.exe,0x001d4082
6568,5992,32.974363100,1.000000,1,xemu_image,xemu.exe,0x001dc540
6568,5992,32.991302300,1.000000,1,external_module,ntdll.dll,
6568,5992,33.012005800,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,33.013293300,1.000000,1,xemu_image,xemu.exe,0x0028c760
6568,5992,33.015206300,1.000000,1,xemu_image,xemu.exe,0x002ab038
6568,5992,33.017148700,1.000000,1,xemu_image,xemu.exe,0x002b3e71
6568,5992,33.019627100,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.021666400,1.000000,1,xemu_image,xemu.exe,0x0027452d
6568,5992,33.037296900,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,33.044824100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.056577900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.060557000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.062403000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.064103500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.067624500,1.000000,1,xemu_image,xemu.exe,0x0011e647
6568,5992,33.077369200,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.080566600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.094340100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.096672700,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,33.098609800,1.000000,1,xemu_image,xemu.exe,0x0029dcc9
6568,5992,33.100896300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.102831400,1.000000,1,xemu_image,xemu.exe,0x001d3de5
6568,5992,33.105006700,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.107143000,1.000000,1,xemu_image,xemu.exe,0x00274522
6568,5992,33.125934200,1.000000,1,xemu_image,xemu.exe,0x00a84567
6568,5992,33.140007800,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,33.141380400,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.143450100,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.145528700,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,33.147292400,1.000000,1,xemu_image,xemu.exe,0x002b3e75
6568,5992,33.149354000,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,33.152913400,1.000000,1,external_module,vulkan-1.dll,
6568,5992,33.162858000,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.165346700,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.182524100,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.184245200,1.000000,1,xemu_image,xemu.exe,0x0011e647
6568,5992,33.186050700,1.000000,1,xemu_image,xemu.exe,0x001d3d38
6568,5992,33.188136000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.190080900,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.192408300,1.000000,1,xemu_image,xemu.exe,0x001dc4e8
6568,5992,33.210131500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.214487600,1.000000,1,external_module,vulkan-1.dll,
6568,5992,33.227227900,1.000000,1,xemu_image,xemu.exe,0x00298ba1
6568,5992,33.231012000,1.000000,1,xemu_image,xemu.exe,0x001d7c14
6568,5992,33.232872200,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.234671300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.237171700,1.000000,1,xemu_image,xemu.exe,0x0029dccd
6568,5992,33.239840600,1.000000,1,xemu_image,xemu.exe,0x001d48ea
6568,5992,33.251113400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.270410200,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,33.272110800,1.000000,1,xemu_image,xemu.exe,0x002afa4c
6568,5992,33.273946100,1.000000,1,xemu_image,xemu.exe,0x001dc63f
6568,5992,33.276430100,1.000000,1,xemu_image,xemu.exe,0x002ab420
6568,5992,33.278632500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.282817600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.293186700,1.000000,1,xemu_image,xemu.exe,0x00279486
6568,5992,33.295495100,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.310738300,1.000000,1,external_module,ntdll.dll,
6568,5992,33.358634600,1.000000,1,xemu_image,xemu.exe,0x002ab45d
6568,5992,33.360630400,1.000000,1,xemu_image,xemu.exe,0x0011e681
6568,5992,33.363175900,1.000000,1,xemu_image,xemu.exe,0x0011e681
6568,5992,33.366826700,1.000000,1,xemu_image,xemu.exe,0x001d492d
6568,5992,33.368743100,1.000000,1,external_module,ntdll.dll,
6568,5992,33.390417900,1.000000,1,xemu_image,xemu.exe,0x0011e665
6568,5992,33.394372200,1.000000,1,external_module,nvlddmkm.sys,
6568,5992,33.409192200,1.000000,1,xemu_image,xemu.exe,0x001dc69d
6568,5992,33.410907600,1.000000,1,xemu_image,xemu.exe,0x002755e1
6568,5992,33.412957800,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,33.415622800,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.417689700,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.420152400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.437270600,1.000000,1,xemu_image,xemu.exe,0x002755c3
6568,5992,33.439849400,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.456807800,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.458382900,1.000000,1,xemu_image,xemu.exe,0x0029dcc9
6568,5992,33.460361400,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.464205300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.487505300,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.490272300,1.000000,1,xemu_image,xemu.exe,0x006fd55f
6568,5992,33.493809900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.507260000,1.000000,1,xemu_image,xemu.exe,0x002968f2
6568,5992,33.509434200,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,33.511910900,1.000000,1,xemu_image,xemu.exe,0x002aabda
6568,5992,33.513597200,1.000000,1,xemu_image,xemu.exe,0x001dc6c3
6568,5992,33.515828700,1.000000,1,xemu_image,xemu.exe,0x002b3e75
6568,5992,33.517840800,1.000000,1,xemu_image,xemu.exe,0x0011e681
6568,5992,33.520424400,1.000000,1,xemu_image,xemu.exe,0x002968f2
6568,5992,33.532381900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.534625900,1.000000,1,xemu_image,xemu.exe,0x010ba560
6568,5992,33.545084700,1.000000,1,external_module,win32u.dll,
6568,5992,33.550739500,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.552193100,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.553934500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.556033000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.558402800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.560643600,1.000000,1,external_module,ntdll.dll,
6568,5992,33.569484500,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.580099600,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,33.583259100,1.000000,1,xemu_image,xemu.exe,0x0029814b
6568,5992,33.599950100,1.000000,1,xemu_image,xemu.exe,0x002b3bba
6568,5992,33.601845700,1.000000,1,xemu_image,xemu.exe,0x006fd67a
6568,5992,33.603948900,1.000000,1,xemu_image,xemu.exe,0x00279695
6568,5992,33.606277300,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.608057100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.625202100,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.628349100,1.000000,1,external_module,dxgkrnl.sys,
6568,5992,33.644143600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.645915400,1.000000,1,xemu_image,xemu.exe,0x0028bec7
6568,5992,33.647709900,1.000000,1,external_module,ntdll.dll,
6568,5992,33.650101500,1.000000,1,external_module,ntdll.dll,
6568,5992,33.652118600,1.000000,1,xemu_image,xemu.exe,0x002b3bad
6568,5992,33.670407300,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.675025600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.689942200,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.691412500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.694008900,1.000000,1,xemu_image,xemu.exe,0x002ab447
6568,5992,33.695697100,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.698464000,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.701118500,1.000000,1,xemu_image,xemu.exe,0x002afa53
6568,5992,33.711088300,1.000000,1,external_module,ntdll.dll,
6568,5992,33.713077900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.731498500,1.000000,1,xemu_image,xemu.exe,0x0029dcc9
6568,5992,33.733090700,1.000000,1,xemu_image,xemu.exe,0x001d32dc
6568,5992,33.735564400,1.000000,1,xemu_image,xemu.exe,0x002aaef9
6568,5992,33.737502100,1.000000,1,xemu_image,xemu.exe,0x00275cb9
6568,5992,33.739850900,1.000000,1,xemu_image,xemu.exe,0x001d3fe7
6568,5992,33.742179400,1.000000,1,xemu_image,xemu.exe,0x001dc610
6568,5992,33.754680200,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.758046900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.775516000,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,33.777014900,1.000000,1,xemu_image,xemu.exe,0x001d336e
6568,5992,33.778756200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.780558000,1.000000,1,xemu_image,xemu.exe,0x0011e66b
6568,5992,33.782746100,1.000000,1,xemu_image,xemu.exe,0x002aac31
6568,5992,33.784978700,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.787824000,1.000000,1,xemu_image,xemu.exe,0x002968f2
6568,5992,33.798438800,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.800990500,1.000000,1,external_module,ntdll.dll,
6568,5992,33.817743300,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.819682600,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.821911400,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.824682600,1.000000,1,xemu_image,xemu.exe,0x001d9721
6568,5992,33.826532000,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,33.843463600,1.000000,1,xemu_image,xemu.exe,0x001d7578
6568,5992,33.846344400,1.000000,1,xemu_image,xemu.exe,0x001d698c
6568,5992,33.859892500,1.000000,1,external_module,ntdll.dll,
6568,5992,33.862641800,1.000000,1,xemu_image,xemu.exe,0x0028d118
6568,5992,33.863770400,1.000000,1,xemu_image,xemu.exe,0x003e1ff0
6568,5992,33.868302300,1.000000,1,external_module,ntdll.dll,
6568,5992,33.870605500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.873099400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.884145500,1.000000,1,external_module,ntdll.dll,
6568,5992,33.906653700,1.000000,1,xemu_image,xemu.exe,0x002ab059
6568,5992,33.908530200,1.000000,1,xemu_image,xemu.exe,0x0011e5ae
6568,5992,33.910483200,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.912416900,1.000000,1,xemu_image,xemu.exe,0x0011e665
6568,5992,33.914760800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.917637000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.927138600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.930340600,1.000000,1,external_module,ntdll.dll,
6568,5992,33.945891000,1.000000,1,xemu_image,xemu.exe,0x0011e665
6568,5992,33.948504400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.950203100,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.953257500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.955055100,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.959147100,1.000000,1,xemu_image,xemu.exe,0x00297bd2
6568,5992,33.970793800,1.000000,1,xemu_image,xemu.exe,0x001d3feb
6568,5992,33.973619100,1.000000,1,xemu_image,xemu.exe,0x00295521
6568,5992,33.978341100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,33.990663600,1.000000,1,xemu_image,xemu.exe,0x0011e663
6568,5992,33.992367700,1.000000,1,external_module,msvcrt.dll,
6568,5992,33.994191600,1.000000,1,xemu_image,xemu.exe,0x0029695b
6568,5992,33.997148400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,33.999354600,1.000000,1,xemu_image,xemu.exe,0x002ab023
6568,5992,34.001590800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.004449100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,34.016050100,1.000000,1,xemu_image,xemu.exe,0x001d3131
6568,5992,34.020032300,1.000000,1,external_module,msvcrt.dll,
6568,5992,34.035167400,1.000000,1,xemu_image,xemu.exe,0x001d4055
6568,5992,34.037130800,1.000000,1,xemu_image,xemu.exe,0x002753d4
6568,5992,34.039182500,1.000000,1,xemu_image,xemu.exe,0x0011e671
6568,5992,34.041067300,1.000000,1,xemu_image,xemu.exe,0x0011e671
6568,5992,34.043912600,1.000000,1,xemu_image,xemu.exe,0x002b3cef
6568,5992,34.061530800,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,34.076626800,1.000000,1,external_module,msvcrt.dll,
6568,5992,34.078607900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.080901000,1.000000,1,xemu_image,xemu.exe,0x003e2007
6568,5992,34.082969800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.099946100,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.116227700,1.000000,1,xemu_image,xemu.exe,0x001d5010
6568,5992,34.121153500,1.000000,1,external_module,msvcrt.dll,
6568,5992,34.123005500,1.000000,1,xemu_image,xemu.exe,0x002ada15
6568,5992,34.125060200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.141250900,1.000000,1,xemu_image,xemu.exe,0x0028cb21
6568,5992,34.144252500,1.000000,1,xemu_image,xemu.exe,0x002ab045
6568,5992,34.160614100,1.000000,1,external_module,msvcrt.dll,
6568,5992,34.162235000,1.000000,1,xemu_image,xemu.exe,0x0029dc2f
6568,5992,34.163756800,1.000000,1,external_module,msvcrt.dll,
6568,5992,34.165981000,1.000000,1,xemu_image,xemu.exe,0x001dc69d
6568,5992,34.168068700,1.000000,1,external_module,msvcrt.dll,
6568,5992,34.192028500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.194476200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.211846200,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,34.235545800,1.000000,1,xemu_image,xemu.exe,0x00275671
6568,5992,34.257233500,1.000000,1,xemu_image,xemu.exe,0x0011e665
6568,5992,34.258800800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.263709600,1.000000,1,xemu_image,xemu.exe,0x0011e66b
6568,5992,34.268466700,1.000000,1,xemu_image,xemu.exe,0x002ab4f9
6568,5992,34.278303500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.280702900,1.000000,1,xemu_image,xemu.exe,0x00296994
6568,5992,34.296812100,1.000000,1,external_module,msvcrt.dll,
6568,5992,34.298805000,1.000000,1,xemu_image,xemu.exe,0x001d6323
6568,5992,34.300779800,1.000000,1,xemu_image,xemu.exe,0x001d49ac
6568,5992,34.302857900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.305477000,1.000000,1,xemu_image,xemu.exe,0x0011e671
6568,5992,34.307679500,1.000000,1,xemu_image,xemu.exe,0x00279138
6568,5992,34.321172500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,34.325582500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,34.340030200,1.000000,1,xemu_image,xemu.exe,0x00297b93
6568,5992,34.341208300,1.000000,1,external_module,ntdll.dll,
6568,5992,34.342677900,1.000000,1,external_module,ntdll.dll,
6568,5992,34.344230500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.345733300,1.000000,1,xemu_image,xemu.exe,0x003e1ffe
6568,5992,34.347627200,1.000000,1,xemu_image,xemu.exe,0x002ab4c9
6568,5992,34.349653400,1.000000,1,xemu_image,xemu.exe,0x002ab027
6568,5992,34.352211600,1.000000,1,xemu_image,xemu.exe,0x0011e920
6568,5992,34.361081000,1.000000,1,xemu_image,xemu.exe,0x002ab4f9
6568,5992,34.364428800,1.000000,1,xemu_image,xemu.exe,0x002987e0
6568,5992,34.373122100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,34.380092600,1.000000,1,xemu_image,xemu.exe,0x001d9721
6568,5992,34.381716800,1.000000,1,xemu_image,xemu.exe,0x003e2889
6568,5992,34.383173000,1.000000,1,external_module,ntdll.dll,
6568,5992,34.385663300,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,34.387412700,1.000000,1,external_module,msvcrt.dll,
6568,5992,34.389402300,1.000000,1,external_module,msvcrt.dll,
6568,5992,34.391948300,1.000000,1,external_module,msvcrt.dll,
6568,5992,34.404263600,1.000000,1,xemu_image,xemu.exe,0x0011e671
6568,5992,34.464218800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.465869600,1.000000,1,xemu_image,xemu.exe,0x001dc6aa
6568,5992,34.467668500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.469998300,1.000000,1,external_module,ntdll.dll,
6568,5992,34.471878600,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,34.473860700,1.000000,1,xemu_image,xemu.exe,0x002a7a48
6568,5992,34.496008400,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,34.499964600,1.000000,1,xemu_image,xemu.exe,0x001d403a
6568,5992,34.514043700,1.000000,1,xemu_image,xemu.exe,0x0029dcc6
6568,5992,34.515722700,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.517183800,1.000000,1,xemu_image,xemu.exe,0x0011e681
6568,5992,34.519546700,1.000000,1,xemu_image,xemu.exe,0x003e2007
6568,5992,34.521349500,1.000000,1,xemu_image,xemu.exe,0x0028be7c
6568,5992,34.524118300,1.000000,1,external_module,msvcrt.dll,
6568,5992,34.526995700,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.541352600,1.000000,1,xemu_image,xemu.exe,0x0011e647
6568,5992,34.562494200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,34.566323900,1.000000,1,xemu_image,xemu.exe,0x0029dcc9
6568,5992,34.568206800,1.000000,1,xemu_image,xemu.exe,0x00275421
