renderer,test_id,kind,main_outcome,main_hash,main_median_us,pr85_outcome,pr85_hash,pr85_median_us,pr87_outcome,pr87_hash,pr87_median_us,pr89_outcome,pr89_hash,pr89_median_us,main_to_pr85_status,main_to_pr85_improvement_pct,pr85_to_pr87_status,pr85_to_pr87_improvement_pct,pr87_to_pr89_status,pr87_to_pr89_improvement_pct,main_to_pr89_status,main_to_pr89_improvement_pct
opengl,game_load.long_unlocked_scene.streaming_surface_reuse,leaf,PASS,4efd9244c4ad2325,9182,PASS,4efd9244c4ad2325,8903,PASS,4efd9244c4ad2325,8868,PASS,4efd9244c4ad2325,9242,OUTCOME_AND_HASH_MATCH,+3.04,OUTCOME_AND_HASH_MATCH,+0.39,OUTCOME_AND_HASH_MATCH,-4.22,OUTCOME_AND_HASH_MATCH,-0.65
opengl,game_load.pgr2_ai_backup.cpu_only,leaf,PASS,e086b0a920c42325,42340,PASS,e086b0a920c42325,42105,PASS,e086b0a920c42325,42444,PASS,e086b0a920c42325,42692,OUTCOME_AND_HASH_MATCH,+0.56,OUTCOME_AND_HASH_MATCH,-0.81,OUTCOME_AND_HASH_MATCH,-0.58,OUTCOME_AND_HASH_MATCH,-0.83
opengl,game_load.pgr2_ai_backup.cpu_pfifo_gpu,leaf,PASS,48c0585f003ea325,139991,PASS,48c0585f003ea325,141848,PASS,48c0585f003ea325,142913,PASS,48c0585f003ea325,143509,OUTCOME_AND_HASH_MATCH,-1.33,OUTCOME_AND_HASH_MATCH,-0.75,OUTCOME_AND_HASH_MATCH,-0.42,OUTCOME_AND_HASH_MATCH,-2.51
opengl,game_load.pgr2_ai_backup.cpu_pfifo_gpu_streaming,leaf,PASS,e0430415b6dbe325,143037,PASS,e0430415b6dbe325,144455,PASS,e0430415b6dbe325,146310,PASS,e0430415b6dbe325,147758,OUTCOME_AND_HASH_MATCH,-0.99,OUTCOME_AND_HASH_MATCH,-1.28,OUTCOME_AND_HASH_MATCH,-0.99,OUTCOME_AND_HASH_MATCH,-3.30
opengl,game_load.pgr2_ai_backup.full_system,leaf,PASS,cb91c33db5046325,142733,PASS,cb91c33db5046325,144770,PASS,cb91c33db5046325,146497,PASS,cb91c33db5046325,147927,OUTCOME_AND_HASH_MATCH,-1.43,OUTCOME_AND_HASH_MATCH,-1.19,OUTCOME_AND_HASH_MATCH,-0.98,OUTCOME_AND_HASH_MATCH,-3.64
opengl,game_load.pgr2_ai_backup.gpu_only,leaf,PASS,f8348ac6eeaaa325,83221,PASS,f8348ac6eeaaa325,85600,PASS,f8348ac6eeaaa325,85090,PASS,f8348ac6eeaaa325,86156,OUTCOME_AND_HASH_MATCH,-2.86,OUTCOME_AND_HASH_MATCH,+0.60,OUTCOME_AND_HASH_MATCH,-1.25,OUTCOME_AND_HASH_MATCH,-3.53
opengl,game_load.pgr2_ai_backup.pfifo_only,leaf,PASS,5bc1b07714da2325,14294,PASS,5bc1b07714da2325,14620,PASS,5bc1b07714da2325,15905,PASS,5bc1b07714da2325,15223,OUTCOME_AND_HASH_MATCH,-2.28,OUTCOME_AND_HASH_MATCH,-8.79,OUTCOME_AND_HASH_MATCH,+4.29,OUTCOME_AND_HASH_MATCH,-6.50
opengl,game_load.pgr2_ai_backup.streaming_only,leaf,PASS,f43007e31b972325,3509,PASS,f43007e31b972325,3360,PASS,f43007e31b972325,3371,PASS,f43007e31b972325,3394,OUTCOME_AND_HASH_MATCH,+4.25,OUTCOME_AND_HASH_MATCH,-0.33,OUTCOME_AND_HASH_MATCH,-0.68,OUTCOME_AND_HASH_MATCH,+3.28
opengl,game_load.repeated_display,leaf,PASS,e758dbbf4edc2325,16621,PASS,e758dbbf4edc2325,16529,PASS,e758dbbf4edc2325,16546,PASS,e758dbbf4edc2325,16564,OUTCOME_AND_HASH_MATCH,+0.55,OUTCOME_AND_HASH_MATCH,-0.10,OUTCOME_AND_HASH_MATCH,-0.11,OUTCOME_AND_HASH_MATCH,+0.34
opengl,game_load.repeated_display_boosted,leaf,PASS,60315b1c33b6a325,49804,PASS,60315b1c33b6a325,49882,PASS,60315b1c33b6a325,49862,PASS,60315b1c33b6a325,49955,OUTCOME_AND_HASH_MATCH,-0.16,OUTCOME_AND_HASH_MATCH,+0.04,OUTCOME_AND_HASH_MATCH,-0.19,OUTCOME_AND_HASH_MATCH,-0.30
opengl,game_load.s3tc_sync_factor,group,PASS,3403675459d4d3d5,,PASS,3403675459d4d3d5,,PASS,3403675459d4d3d5,,PASS,3403675459d4d3d5,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,
opengl,game_load.s3tc_sync_factor.bc2_bordered_fallback,leaf,PASS,3403675459d4d3d5,49750,PASS,3403675459d4d3d5,49930,PASS,3403675459d4d3d5,49509,PASS,3403675459d4d3d5,49885,OUTCOME_AND_HASH_MATCH,-0.36,OUTCOME_AND_HASH_MATCH,+0.84,OUTCOME_AND_HASH_MATCH,-0.76,OUTCOME_AND_HASH_MATCH,-0.27
opengl,game_load.s3tc_sync_factor.bc2_native_eligible,leaf,PASS,3403675459d4d3d5,16743,PASS,3403675459d4d3d5,16771,PASS,3403675459d4d3d5,17030,PASS,3403675459d4d3d5,16798,OUTCOME_AND_HASH_MATCH,-0.17,OUTCOME_AND_HASH_MATCH,-1.54,OUTCOME_AND_HASH_MATCH,+1.36,OUTCOME_AND_HASH_MATCH,-0.33
opengl,game_load.s3tc_sync_factor.bc3_bordered_fallback,leaf,PASS,3403675459d4d3d5,49906,PASS,3403675459d4d3d5,49471,PASS,3403675459d4d3d5,50084,PASS,3403675459d4d3d5,50071,OUTCOME_AND_HASH_MATCH,+0.87,OUTCOME_AND_HASH_MATCH,-1.24,OUTCOME_AND_HASH_MATCH,+0.03,OUTCOME_AND_HASH_MATCH,-0.33
opengl,game_load.s3tc_sync_factor.bc3_native_eligible,leaf,PASS,3403675459d4d3d5,16594,PASS,3403675459d4d3d5,16361,PASS,3403675459d4d3d5,16402,PASS,3403675459d4d3d5,16250,OUTCOME_AND_HASH_MATCH,+1.40,OUTCOME_AND_HASH_MATCH,-0.25,OUTCOME_AND_HASH_MATCH,+0.93,OUTCOME_AND_HASH_MATCH,+2.07
opengl,game_load.s3tc_sync_factor.dxt1_dirty_once_redraw,leaf,PASS,428c04bbb0a62725,16635,PASS,428c04bbb0a62725,16634,PASS,428c04bbb0a62725,16680,PASS,428c04bbb0a62725,16603,OUTCOME_AND_HASH_MATCH,+0.01,OUTCOME_AND_HASH_MATCH,-0.28,OUTCOME_AND_HASH_MATCH,+0.46,OUTCOME_AND_HASH_MATCH,+0.19
opengl,game_load.s3tc_sync_factor.dxt1_ring_payload_generations,leaf,PASS,3403675459d4d3d5,16583,PASS,3403675459d4d3d5,16672,PASS,3403675459d4d3d5,16810,PASS,3403675459d4d3d5,16795,OUTCOME_AND_HASH_MATCH,-0.54,OUTCOME_AND_HASH_MATCH,-0.83,OUTCOME_AND_HASH_MATCH,+0.09,OUTCOME_AND_HASH_MATCH,-1.28
opengl,game_load.s3tc_sync_factor.dxt1_same_address_queued,leaf,PASS,394105fecb74eb3b,16641,PASS,284969650b5c95a9,16478,PASS,ca2581a3f8a7a39d,16520,PASS,c34548afbfafec0b,16664,HASH_INELIGIBLE_OUTCOME_MATCH,+0.98,HASH_INELIGIBLE_OUTCOME_MATCH,-0.25,HASH_INELIGIBLE_OUTCOME_MATCH,-0.87,HASH_INELIGIBLE_OUTCOME_MATCH,-0.14
opengl,game_load.s3tc_sync_factor.dxt1_same_address_wait,leaf,PASS,3403675459d4d3d5,16695,PASS,3403675459d4d3d5,16641,PASS,3403675459d4d3d5,16738,PASS,3403675459d4d3d5,16721,OUTCOME_AND_HASH_MATCH,+0.32,OUTCOME_AND_HASH_MATCH,-0.58,OUTCOME_AND_HASH_MATCH,+0.10,OUTCOME_AND_HASH_MATCH,-0.16
opengl,game_load.s3tc_sync_factor.rgba8_dirty_once_redraw,leaf,PASS,428c04bbb0a62725,16402,PASS,428c04bbb0a62725,16690,PASS,428c04bbb0a62725,16674,PASS,428c04bbb0a62725,16671,OUTCOME_AND_HASH_MATCH,-1.76,OUTCOME_AND_HASH_MATCH,+0.10,OUTCOME_AND_HASH_MATCH,+0.02,OUTCOME_AND_HASH_MATCH,-1.64
opengl,game_load.s3tc_sync_factor.rgba8_ring_payload_generations,leaf,PASS,3403675459d4d3d5,49612,PASS,3403675459d4d3d5,49948,PASS,3403675459d4d3d5,49635,PASS,3403675459d4d3d5,49947,OUTCOME_AND_HASH_MATCH,-0.68,OUTCOME_AND_HASH_MATCH,+0.63,OUTCOME_AND_HASH_MATCH,-0.63,OUTCOME_AND_HASH_MATCH,-0.68
opengl,game_load.s3tc_sync_factor.rgba8_same_address_queued,leaf,PASS,b45fb588bdd0f4ff,50057,PASS,29bc25e5652179cb,49708,PASS,2df01f4db8d1e591,49961,PASS,87e5f05240f6299a,50042,HASH_INELIGIBLE_OUTCOME_MATCH,+0.70,HASH_INELIGIBLE_OUTCOME_MATCH,-0.51,HASH_INELIGIBLE_OUTCOME_MATCH,-0.16,HASH_INELIGIBLE_OUTCOME_MATCH,+0.03
opengl,game_load.s3tc_sync_factor.rgba8_same_address_wait,leaf,PASS,3403675459d4d3d5,49398,PASS,3403675459d4d3d5,49747,PASS,3403675459d4d3d5,49688,PASS,3403675459d4d3d5,49703,OUTCOME_AND_HASH_MATCH,-0.71,OUTCOME_AND_HASH_MATCH,+0.12,OUTCOME_AND_HASH_MATCH,-0.03,OUTCOME_AND_HASH_MATCH,-0.62
opengl,high_vertex_count.arrays,leaf,PASS,a27c67890c2d9083,69,PASS,a27c67890c2d9083,73,PASS,a27c67890c2d9083,71,PASS,a27c67890c2d9083,72,OUTCOME_AND_HASH_MATCH,-5.80,OUTCOME_AND_HASH_MATCH,+2.74,OUTCOME_AND_HASH_MATCH,-1.41,OUTCOME_AND_HASH_MATCH,-4.35
opengl,high_vertex_count.inline_arrays,leaf,PASS,a27c67890c2d9083,44776,PASS,a27c67890c2d9083,43378,PASS,a27c67890c2d9083,43296,PASS,a27c67890c2d9083,44530,OUTCOME_AND_HASH_MATCH,+3.12,OUTCOME_AND_HASH_MATCH,+0.19,OUTCOME_AND_HASH_MATCH,-2.85,OUTCOME_AND_HASH_MATCH,+0.55
opengl,high_vertex_count.inline_buffers,leaf,PASS,a27c67890c2d9083,214903,PASS,a27c67890c2d9083,222093,PASS,a27c67890c2d9083,218647,PASS,a27c67890c2d9083,224183,OUTCOME_AND_HASH_MATCH,-3.35,OUTCOME_AND_HASH_MATCH,+1.55,OUTCOME_AND_HASH_MATCH,-2.53,OUTCOME_AND_HASH_MATCH,-4.32
opengl,high_vertex_count.inline_elements,leaf,PASS,a27c67890c2d9083,4020,PASS,a27c67890c2d9083,3963,PASS,a27c67890c2d9083,3914,PASS,a27c67890c2d9083,3917,OUTCOME_AND_HASH_MATCH,+1.42,OUTCOME_AND_HASH_MATCH,+1.24,OUTCOME_AND_HASH_MATCH,-0.08,OUTCOME_AND_HASH_MATCH,+2.56
opengl,pfifo_array_elements.array_element16,leaf,PASS,9c884de2a5d32325,1356,PASS,9c884de2a5d32325,1306,PASS,9c884de2a5d32325,1312,PASS,9c884de2a5d32325,1316,OUTCOME_AND_HASH_MATCH,+3.69,OUTCOME_AND_HASH_MATCH,-0.46,OUTCOME_AND_HASH_MATCH,-0.30,OUTCOME_AND_HASH_MATCH,+2.95
opengl,pfifo_array_elements.array_element32,leaf,PASS,e079f0cf1a994325,1345,PASS,e079f0cf1a994325,1943,PASS,e079f0cf1a994325,1302,PASS,e079f0cf1a994325,1311,OUTCOME_AND_HASH_MATCH,-44.46,OUTCOME_AND_HASH_MATCH,+32.99,OUTCOME_AND_HASH_MATCH,-0.69,OUTCOME_AND_HASH_MATCH,+2.53
opengl,pfifo_array_elements.array_element_pgr2,leaf,PASS,bbc8b0702ffd0325,1212,PASS,bbc8b0702ffd0325,1180,PASS,bbc8b0702ffd0325,1189,PASS,bbc8b0702ffd0325,1186,OUTCOME_AND_HASH_MATCH,+2.64,OUTCOME_AND_HASH_MATCH,-0.76,OUTCOME_AND_HASH_MATCH,+0.25,OUTCOME_AND_HASH_MATCH,+2.15
opengl,pfifo_packet_boundary.array_element16_overflow,leaf,PASS,4d1756526f052325,14796,PASS,4d1756526f052325,14600,PASS,4d1756526f052325,14548,PASS,4d1756526f052325,17018,OUTCOME_AND_HASH_MATCH,+1.32,OUTCOME_AND_HASH_MATCH,+0.36,OUTCOME_AND_HASH_MATCH,-16.98,OUTCOME_AND_HASH_MATCH,-15.02
opengl,pfifo_packet_boundary.array_element32_overflow,leaf,PASS,6eb7071be692a325,29661,PASS,6eb7071be692a325,28962,PASS,6eb7071be692a325,29366,PASS,6eb7071be692a325,32254,OUTCOME_AND_HASH_MATCH,+2.36,OUTCOME_AND_HASH_MATCH,-1.39,OUTCOME_AND_HASH_MATCH,-9.83,OUTCOME_AND_HASH_MATCH,-8.74
opengl,pfifo_packet_boundary.incrementing_inline_fallback,leaf,PASS,640439ee8ecd2325,103,PASS,640439ee8ecd2325,360,PASS,640439ee8ecd2325,127,PASS,640439ee8ecd2325,103,OUTCOME_AND_HASH_MATCH,-249.51,OUTCOME_AND_HASH_MATCH,+64.72,OUTCOME_AND_HASH_MATCH,+18.90,OUTCOME_AND_HASH_MATCH,+0.00
opengl,pfifo_packet_boundary.inline_array_overflow,leaf,PASS,847da1930526a325,28777,PASS,847da1930526a325,29073,PASS,847da1930526a325,28902,PASS,847da1930526a325,32261,OUTCOME_AND_HASH_MATCH,-1.03,OUTCOME_AND_HASH_MATCH,+0.59,OUTCOME_AND_HASH_MATCH,-11.62,OUTCOME_AND_HASH_MATCH,-12.11
opengl,pipeline_texture_switch.clear_texture_normal,leaf,PASS,22ba4f1405cda325,9009,PASS,22ba4f1405cda325,9939,PASS,22ba4f1405cda325,9733,PASS,22ba4f1405cda325,9704,OUTCOME_AND_HASH_MATCH,-10.32,OUTCOME_AND_HASH_MATCH,+2.07,OUTCOME_AND_HASH_MATCH,+0.30,OUTCOME_AND_HASH_MATCH,-7.71
opengl,pipeline_texture_switch.palette_dma_remap,leaf,PASS,fbf687de65082325,19359,PASS,fbf687de65082325,19261,PASS,fbf687de65082325,19014,PASS,fbf687de65082325,13293,OUTCOME_AND_HASH_MATCH,+0.51,OUTCOME_AND_HASH_MATCH,+1.28,OUTCOME_AND_HASH_MATCH,+30.09,OUTCOME_AND_HASH_MATCH,+31.33
opengl,pipeline_texture_switch.palette_only_update,leaf,PASS,467aab2f95cda325,18665,PASS,467aab2f95cda325,17842,PASS,467aab2f95cda325,17952,PASS,467aab2f95cda325,18527,OUTCOME_AND_HASH_MATCH,+4.41,OUTCOME_AND_HASH_MATCH,-0.62,OUTCOME_AND_HASH_MATCH,-3.20,OUTCOME_AND_HASH_MATCH,+0.74
opengl,pipeline_texture_switch.sampler_only_identity,leaf,PASS,0b8438c8404da325,20721,PASS,0b8438c8404da325,21138,PASS,0b8438c8404da325,20830,PASS,0b8438c8404da325,21589,OUTCOME_AND_HASH_MATCH,-2.01,OUTCOME_AND_HASH_MATCH,+1.46,OUTCOME_AND_HASH_MATCH,-3.64,OUTCOME_AND_HASH_MATCH,-4.19
opengl,pipeline_texture_switch.shader_negative_control,leaf,PASS,f110c8bd6338c325,16743,PASS,f110c8bd6338c325,17321,PASS,f110c8bd6338c325,17070,PASS,f110c8bd6338c325,17362,OUTCOME_AND_HASH_MATCH,-3.45,OUTCOME_AND_HASH_MATCH,+1.45,OUTCOME_AND_HASH_MATCH,-1.71,OUTCOME_AND_HASH_MATCH,-3.70
opengl,pipeline_texture_switch.shared_page_overlap,leaf,PASS,83bb59a8648da325,18548,PASS,83bb59a8648da325,18502,PASS,83bb59a8648da325,18237,PASS,83bb59a8648da325,18768,OUTCOME_AND_HASH_MATCH,+0.25,OUTCOME_AND_HASH_MATCH,+1.43,OUTCOME_AND_HASH_MATCH,-2.91,OUTCOME_AND_HASH_MATCH,-1.19
opengl,pipeline_texture_switch.texture_dma_remap,leaf,PASS,fbf687de65082325,19206,PASS,fbf687de65082325,18631,PASS,fbf687de65082325,18457,PASS,fbf687de65082325,18450,OUTCOME_AND_HASH_MATCH,+2.99,OUTCOME_AND_HASH_MATCH,+0.93,OUTCOME_AND_HASH_MATCH,+0.04,OUTCOME_AND_HASH_MATCH,+3.94
opengl,pipeline_texture_switch.texture_switch,leaf,PASS,8ae05d31fb00c325,17366,PASS,8ae05d31fb00c325,17810,PASS,8ae05d31fb00c325,17544,PASS,8ae05d31fb00c325,17751,OUTCOME_AND_HASH_MATCH,-2.56,OUTCOME_AND_HASH_MATCH,+1.49,OUTCOME_AND_HASH_MATCH,-1.18,OUTCOME_AND_HASH_MATCH,-2.22
opengl,primitive_type.line_loop.fixed_function,leaf,PASS,e029a36a3b91c6cc,710,PASS,e029a36a3b91c6cc,702,PASS,e029a36a3b91c6cc,690,PASS,e029a36a3b91c6cc,697,OUTCOME_AND_HASH_MATCH,+1.13,OUTCOME_AND_HASH_MATCH,+1.71,OUTCOME_AND_HASH_MATCH,-1.01,OUTCOME_AND_HASH_MATCH,+1.83
opengl,primitive_type.line_loop.vertex_shader,leaf,PASS,e029a36a3b91c6cc,723,PASS,e029a36a3b91c6cc,686,PASS,e029a36a3b91c6cc,694,PASS,e029a36a3b91c6cc,697,OUTCOME_AND_HASH_MATCH,+5.12,OUTCOME_AND_HASH_MATCH,-1.17,OUTCOME_AND_HASH_MATCH,-0.43,OUTCOME_AND_HASH_MATCH,+3.60
opengl,primitive_type.line_strip.fixed_function,leaf,PASS,05e55de77521d31a,761,PASS,05e55de77521d31a,695,PASS,05e55de77521d31a,682,PASS,05e55de77521d31a,699,OUTCOME_AND_HASH_MATCH,+8.67,OUTCOME_AND_HASH_MATCH,+1.87,OUTCOME_AND_HASH_MATCH,-2.49,OUTCOME_AND_HASH_MATCH,+8.15
opengl,primitive_type.line_strip.vertex_shader,leaf,PASS,05e55de77521d31a,721,PASS,05e55de77521d31a,667,PASS,05e55de77521d31a,680,PASS,05e55de77521d31a,676,OUTCOME_AND_HASH_MATCH,+7.49,OUTCOME_AND_HASH_MATCH,-1.95,OUTCOME_AND_HASH_MATCH,+0.59,OUTCOME_AND_HASH_MATCH,+6.24
opengl,primitive_type.lines.fixed_function,leaf,PASS,e1c19d5c7e7898ab,1392,PASS,e1c19d5c7e7898ab,1333,PASS,e1c19d5c7e7898ab,1321,PASS,e1c19d5c7e7898ab,1387,OUTCOME_AND_HASH_MATCH,+4.24,OUTCOME_AND_HASH_MATCH,+0.90,OUTCOME_AND_HASH_MATCH,-5.00,OUTCOME_AND_HASH_MATCH,+0.36
opengl,primitive_type.lines.vertex_shader,leaf,PASS,e1c19d5c7e7898ab,1400,PASS,e1c19d5c7e7898ab,1330,PASS,e1c19d5c7e7898ab,1327,PASS,e1c19d5c7e7898ab,1333,OUTCOME_AND_HASH_MATCH,+5.00,OUTCOME_AND_HASH_MATCH,+0.23,OUTCOME_AND_HASH_MATCH,-0.45,OUTCOME_AND_HASH_MATCH,+4.79
opengl,primitive_type.points.fixed_function,leaf,PASS,5b296619f665c070,696,PASS,5b296619f665c070,659,PASS,5b296619f665c070,688,PASS,5b296619f665c070,679,OUTCOME_AND_HASH_MATCH,+5.32,OUTCOME_AND_HASH_MATCH,-4.40,OUTCOME_AND_HASH_MATCH,+1.31,OUTCOME_AND_HASH_MATCH,+2.44
opengl,primitive_type.points.vertex_shader,leaf,PASS,5b296619f665c070,713,PASS,5b296619f665c070,660,PASS,5b296619f665c070,654,PASS,5b296619f665c070,653,OUTCOME_AND_HASH_MATCH,+7.43,OUTCOME_AND_HASH_MATCH,+0.91,OUTCOME_AND_HASH_MATCH,+0.15,OUTCOME_AND_HASH_MATCH,+8.42
opengl,primitive_type.polygon.fixed_function,leaf,PASS,2c4beaa06aba1000,724,PASS,2c4beaa06aba1000,678,PASS,2c4beaa06aba1000,695,PASS,2c4beaa06aba1000,660,OUTCOME_AND_HASH_MATCH,+6.35,OUTCOME_AND_HASH_MATCH,-2.51,OUTCOME_AND_HASH_MATCH,+5.04,OUTCOME_AND_HASH_MATCH,+8.84
opengl,primitive_type.polygon.vertex_shader,leaf,PASS,2c4beaa06aba1000,731,PASS,2c4beaa06aba1000,672,PASS,2c4beaa06aba1000,664,PASS,2c4beaa06aba1000,688,OUTCOME_AND_HASH_MATCH,+8.07,OUTCOME_AND_HASH_MATCH,+1.19,OUTCOME_AND_HASH_MATCH,-3.61,OUTCOME_AND_HASH_MATCH,+5.88
opengl,primitive_type.quad_strip.fixed_function,leaf,PASS,f64b4495347cec73,1407,PASS,f64b4495347cec73,1344,PASS,f64b4495347cec73,1309,PASS,f64b4495347cec73,1334,OUTCOME_AND_HASH_MATCH,+4.48,OUTCOME_AND_HASH_MATCH,+2.60,OUTCOME_AND_HASH_MATCH,-1.91,OUTCOME_AND_HASH_MATCH,+5.19
opengl,primitive_type.quad_strip.vertex_shader,leaf,PASS,f64b4495347cec73,1404,PASS,f64b4495347cec73,1342,PASS,f64b4495347cec73,1340,PASS,f64b4495347cec73,1326,OUTCOME_AND_HASH_MATCH,+4.42,OUTCOME_AND_HASH_MATCH,+0.15,OUTCOME_AND_HASH_MATCH,+1.04,OUTCOME_AND_HASH_MATCH,+5.56
opengl,primitive_type.quads.fixed_function,leaf,PASS,114a1419338256e5,2762,PASS,114a1419338256e5,2621,PASS,114a1419338256e5,2609,PASS,114a1419338256e5,2659,OUTCOME_AND_HASH_MATCH,+5.10,OUTCOME_AND_HASH_MATCH,+0.46,OUTCOME_AND_HASH_MATCH,-1.92,OUTCOME_AND_HASH_MATCH,+3.73
opengl,primitive_type.quads.vertex_shader,leaf,PASS,114a1419338256e5,2733,PASS,114a1419338256e5,2608,PASS,114a1419338256e5,2598,PASS,114a1419338256e5,2606,OUTCOME_AND_HASH_MATCH,+4.57,OUTCOME_AND_HASH_MATCH,+0.38,OUTCOME_AND_HASH_MATCH,-0.31,OUTCOME_AND_HASH_MATCH,+4.65
opengl,primitive_type.triangle_fan.fixed_function,leaf,PASS,36644f0fd11db166,704,PASS,36644f0fd11db166,665,PASS,36644f0fd11db166,664,PASS,36644f0fd11db166,679,OUTCOME_AND_HASH_MATCH,+5.54,OUTCOME_AND_HASH_MATCH,+0.15,OUTCOME_AND_HASH_MATCH,-2.26,OUTCOME_AND_HASH_MATCH,+3.55
opengl,primitive_type.triangle_fan.vertex_shader,leaf,PASS,36644f0fd11db166,732,PASS,36644f0fd11db166,695,PASS,36644f0fd11db166,688,PASS,36644f0fd11db166,665,OUTCOME_AND_HASH_MATCH,+5.05,OUTCOME_AND_HASH_MATCH,+1.01,OUTCOME_AND_HASH_MATCH,+3.34,OUTCOME_AND_HASH_MATCH,+9.15
opengl,primitive_type.triangle_strip.fixed_function,leaf,PASS,d7b289579fdaa1ab,720,PASS,d7b289579fdaa1ab,679,PASS,d7b289579fdaa1ab,666,PASS,d7b289579fdaa1ab,684,OUTCOME_AND_HASH_MATCH,+5.69,OUTCOME_AND_HASH_MATCH,+1.91,OUTCOME_AND_HASH_MATCH,-2.70,OUTCOME_AND_HASH_MATCH,+5.00
opengl,primitive_type.triangle_strip.vertex_shader,leaf,PASS,d7b289579fdaa1ab,732,PASS,d7b289579fdaa1ab,685,PASS,d7b289579fdaa1ab,678,PASS,d7b289579fdaa1ab,677,OUTCOME_AND_HASH_MATCH,+6.42,OUTCOME_AND_HASH_MATCH,+1.02,OUTCOME_AND_HASH_MATCH,+0.15,OUTCOME_AND_HASH_MATCH,+7.51
opengl,primitive_type.triangles.fixed_function,leaf,PASS,72f05baf369ceb60,2011,PASS,72f05baf369ceb60,1961,PASS,72f05baf369ceb60,1961,PASS,72f05baf369ceb60,1962,OUTCOME_AND_HASH_MATCH,+2.49,OUTCOME_AND_HASH_MATCH,+0.00,OUTCOME_AND_HASH_MATCH,-0.05,OUTCOME_AND_HASH_MATCH,+2.44
opengl,primitive_type.triangles.vertex_shader,leaf,PASS,72f05baf369ceb60,2080,PASS,72f05baf369ceb60,1968,PASS,72f05baf369ceb60,1948,PASS,72f05baf369ceb60,2016,OUTCOME_AND_HASH_MATCH,+5.38,OUTCOME_AND_HASH_MATCH,+1.02,OUTCOME_AND_HASH_MATCH,-3.49,OUTCOME_AND_HASH_MATCH,+3.08
opengl,report_query.clear_boundary,leaf,PASS,b5eb7c4b9c8da325,662,PASS,b5eb7c4b9c8da325,632,PASS,b5eb7c4b9c8da325,663,PASS,b5eb7c4b9c8da325,701,OUTCOME_AND_HASH_MATCH,+4.53,OUTCOME_AND_HASH_MATCH,-4.91,OUTCOME_AND_HASH_MATCH,-5.73,OUTCOME_AND_HASH_MATCH,-5.89
opengl,report_query.dma_descriptor_rewrite,leaf,PASS,c0c0fdbececda325,2655,PASS,c0c0fdbececda325,1353,PASS,c0c0fdbececda325,1322,PASS,c0c0fdbececda325,1349,OUTCOME_AND_HASH_MATCH,+49.04,OUTCOME_AND_HASH_MATCH,+2.29,OUTCOME_AND_HASH_MATCH,-2.04,OUTCOME_AND_HASH_MATCH,+49.19
opengl,report_query.dma_range_guard,leaf,FAIL,3f648ce11a4da325,10036742,FAIL,3f648ce11a4da325,10031231,FAIL,3f648ce11a4da325,10208190,FAIL,3f648ce11a4da325,10028036,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,
opengl,report_query.dma_target_switch,leaf,PASS,4c4bd8cd440da325,1295,PASS,4c4bd8cd440da325,1405,PASS,4c4bd8cd440da325,1397,PASS,4c4bd8cd440da325,1425,OUTCOME_AND_HASH_MATCH,-8.49,OUTCOME_AND_HASH_MATCH,+0.57,OUTCOME_AND_HASH_MATCH,-2.00,OUTCOME_AND_HASH_MATCH,-10.04
opengl,report_query.fifo_producer_ordering,leaf,PASS,0d907c24a88da325,1257,PASS,0d907c24a88da325,1706,PASS,0d907c24a88da325,1780,PASS,0d907c24a88da325,1263,OUTCOME_AND_HASH_MATCH,-35.72,OUTCOME_AND_HASH_MATCH,-4.34,OUTCOME_AND_HASH_MATCH,+29.04,OUTCOME_AND_HASH_MATCH,-0.48
opengl,report_query.multiple_boundaries,leaf,PASS,0c966fc9ba4da325,715,PASS,0c966fc9ba4da325,474,PASS,0c966fc9ba4da325,520,PASS,0c966fc9ba4da325,533,OUTCOME_AND_HASH_MATCH,+33.71,OUTCOME_AND_HASH_MATCH,-9.70,OUTCOME_AND_HASH_MATCH,-2.50,OUTCOME_AND_HASH_MATCH,+25.45
opengl,report_query.single_boundary,leaf,PASS,60e674c9fecda325,603,PASS,60e674c9fecda325,699,PASS,60e674c9fecda325,710,PASS,60e674c9fecda325,729,OUTCOME_AND_HASH_MATCH,-15.92,OUTCOME_AND_HASH_MATCH,-1.57,OUTCOME_AND_HASH_MATCH,-2.68,OUTCOME_AND_HASH_MATCH,-20.90
opengl,report_query.zero_query,leaf,PASS,23875dfeb40da325,27,PASS,23875dfeb40da325,28,PASS,23875dfeb40da325,32,PASS,23875dfeb40da325,28,OUTCOME_AND_HASH_MATCH,-3.70,OUTCOME_AND_HASH_MATCH,-14.29,OUTCOME_AND_HASH_MATCH,+12.50,OUTCOME_AND_HASH_MATCH,-3.70
opengl,surface.basic,leaf,PASS,0f44c0df337b52bc,14064,PASS,0f44c0df337b52bc,14251,PASS,0f44c0df337b52bc,14238,PASS,0f44c0df337b52bc,14757,OUTCOME_AND_HASH_MATCH,-1.33,OUTCOME_AND_HASH_MATCH,+0.09,OUTCOME_AND_HASH_MATCH,-3.65,OUTCOME_AND_HASH_MATCH,-4.93
