renderer,test_id,kind,parent_outcome,candidate_outcome,parent_framebuffer_fnv1a64,candidate_framebuffer_fnv1a64,comparison,raw_direction,parent_median_us,candidate_median_us,improvement_pct
vulkan,busy_pfifo.pfifo_saturation,leaf,PASS,PASS,1508607624bb8506,1508607624bb8506,OUTCOME_AND_HASH_MATCH,+bad,100666,101969,-1.29
vulkan,busy_pfifo.pgraph_pattern_polling,leaf,PASS,PASS,386d0f085e98c325,386d0f085e98c325,OUTCOME_AND_HASH_MATCH,+bad,4433513,4295569,+3.11
vulkan,cpu_floating_point.sse_scalar,leaf,PASS,PASS,6962077c244da325,6962077c244da325,OUTCOME_AND_HASH_MATCH,+bad,497523,492464,+1.02
vulkan,cpu_floating_point.x87_scalar,leaf,PASS,PASS,6962077c244da325,6962077c244da325,OUTCOME_AND_HASH_MATCH,+bad,783204,788743,-0.71
vulkan,cpu_translation_blocks.direct_loop,leaf,PASS,PASS,bd1fc9bf0c318325,bd1fc9bf0c318325,OUTCOME_AND_HASH_MATCH,+bad,9723,9901,-1.83
vulkan,cpu_translation_blocks.indirect_dispatch,leaf,PASS,PASS,c0426cf669a02325,c0426cf669a02325,OUTCOME_AND_HASH_MATCH,+bad,39270,39709,-1.12
vulkan,cpu_translation_blocks.indirect_dispatch_stress,leaf,PASS,PASS,fbd507cb0c622325,fbd507cb0c622325,OUTCOME_AND_HASH_MATCH,+bad,786178,792186,-0.76
vulkan,fill_rate.solid,leaf,PASS,PASS,08b0f60773aac775,08b0f60773aac775,OUTCOME_AND_HASH_MATCH,+bad,1224,1081,+11.68
vulkan,fill_rate.textured,leaf,PASS,PASS,99b433323df1684d,99b433323df1684d,OUTCOME_AND_HASH_MATCH,+bad,1315,1189,+9.58
vulkan,game_load.long_unlocked_scene.cpu,leaf,PASS,PASS,4efd9244c4ad2325,4efd9244c4ad2325,OUTCOME_AND_HASH_MATCH,+bad,23643,24028,-1.63
vulkan,game_load.long_unlocked_scene.pfifo,leaf,PASS,PASS,4efd9244c4ad2325,4efd9244c4ad2325,OUTCOME_AND_HASH_MATCH,+bad,5082,4782,+5.90
vulkan,game_load.long_unlocked_scene.alpha_overdraw,leaf,PASS,PASS,4efd9244c4ad2325,4efd9244c4ad2325,OUTCOME_AND_HASH_MATCH,+bad,34903,32724,+6.24
vulkan,game_load.long_unlocked_scene.streaming_surface_reuse,leaf,PASS,PASS,4efd9244c4ad2325,4efd9244c4ad2325,OUTCOME_AND_HASH_MATCH,+bad,12255,11569,+5.60
vulkan,game_load.long_unlocked_scene.combined,leaf,PASS,PASS,4efd9244c4ad2325,4efd9244c4ad2325,OUTCOME_AND_HASH_MATCH,+bad,76073,71798,+5.62
vulkan,game_load.long_unlocked_scene.full_system,leaf,PASS,PASS,4efd9244c4ad2325,4efd9244c4ad2325,OUTCOME_AND_HASH_MATCH,+bad,77780,72974,+6.18
vulkan,game_load.long_unlocked_scene,group,PASS,PASS,4efd9244c4ad2325,4efd9244c4ad2325,OUTCOME_AND_HASH_MATCH,,,,
vulkan,game_load.cross_title_hotpath.queued_vertex_cpu_writes,leaf,PASS,PASS,ea21c900993ea325,ea21c900993ea325,OUTCOME_AND_HASH_MATCH,+bad,83722,51434,+38.57
vulkan,game_load.cross_title_hotpath.pgr2_small_draws,leaf,PASS,PASS,151015a16ca46325,151015a16ca46325,OUTCOME_AND_HASH_MATCH,+bad,109339,100676,+7.92
vulkan,game_load.cross_title_hotpath.texture_update_reuse,leaf,PASS,PASS,44fcd2c900a5a325,44fcd2c900a5a325,OUTCOME_AND_HASH_MATCH,+bad,2991,2834,+5.25
vulkan,game_load.cross_title_hotpath.surface_reuse,leaf,PASS,PASS,37f87c4938cd6325,37f87c4938cd6325,OUTCOME_AND_HASH_MATCH,+bad,9714,8996,+7.39
vulkan,game_load.cross_title_hotpath.pipeline_state_churn,leaf,PASS,PASS,4f8b2eab497ca325,4f8b2eab497ca325,OUTCOME_AND_HASH_MATCH,+bad,66021,62880,+4.76
vulkan,game_load.cross_title_hotpath.blend_constant_reuse,leaf,PASS,PASS,58e80f99c5a56325,58e80f99c5a56325,OUTCOME_AND_HASH_MATCH,+bad,167753,99535,+40.67
vulkan,game_load.cross_title_hotpath.texture_binding_reuse,leaf,PASS,PASS,6b9bae4b9c97a325,6b9bae4b9c97a325,OUTCOME_AND_HASH_MATCH,+bad,216816,133877,+38.25
vulkan,game_load.cross_title_hotpath.pgr2_lagspot_inline_elements,leaf,PASS,PASS,2b9db92162606325,2b9db92162606325,OUTCOME_AND_HASH_MATCH,+bad,123802,86056,+30.49
vulkan,game_load.cross_title_hotpath.scaled_surface_pressure,leaf,PASS,PASS,32a69ec6dce52325,32a69ec6dce52325,OUTCOME_AND_HASH_MATCH,+bad,665970,625870,+6.02
vulkan,game_load.cross_title_hotpath.s3tc_streaming_fenced_draws,leaf,PASS,PASS,1a65246e1a0ea325,1a65246e1a0ea325,OUTCOME_AND_HASH_MATCH,+bad,1216259,1332769,-9.58
vulkan,game_load.cross_title_hotpath.gpu_wait_control,leaf,PASS,PASS,e30500792076e325,e30500792076e325,OUTCOME_AND_HASH_MATCH,+bad,1209,1197,+0.99
vulkan,game_load.cross_title_hotpath,group,PASS,PASS,e30500792076e325,e30500792076e325,OUTCOME_AND_HASH_MATCH,,,,
vulkan,game_load.s3tc_sync_factor.dxt1_same_address_wait,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,16633,16731,-0.59
vulkan,game_load.s3tc_sync_factor.dxt1_same_address_queued,leaf,PASS,PASS,fd536ab61733dc59,a5a9feb9b95c330d,HASH_INELIGIBLE_OUTCOME_MATCH,+bad,16685,16717,-0.19
vulkan,game_load.s3tc_sync_factor.dxt1_ring_payload_generations,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,16625,16573,+0.31
vulkan,game_load.s3tc_sync_factor.dxt1_dirty_once_redraw,leaf,PASS,PASS,428c04bbb0a62725,428c04bbb0a62725,OUTCOME_AND_HASH_MATCH,+bad,16522,16639,-0.71
vulkan,game_load.s3tc_sync_factor.rgba8_same_address_wait,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,49793,49644,+0.30
vulkan,game_load.s3tc_sync_factor.rgba8_same_address_queued,leaf,PASS,PASS,a0f2d726f08867f6,8e2d1fef0147449a,HASH_INELIGIBLE_OUTCOME_MATCH,+bad,49811,49849,-0.08
vulkan,game_load.s3tc_sync_factor.rgba8_ring_payload_generations,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,49725,49550,+0.35
vulkan,game_load.s3tc_sync_factor.rgba8_dirty_once_redraw,leaf,PASS,PASS,428c04bbb0a62725,428c04bbb0a62725,OUTCOME_AND_HASH_MATCH,+bad,16648,16635,+0.08
vulkan,game_load.s3tc_sync_factor.bc2_native_eligible,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,16643,16705,-0.37
vulkan,game_load.s3tc_sync_factor.bc2_bordered_fallback,leaf,PASS,PASS,db28300321744de5,db28300321744de5,OUTCOME_AND_HASH_MATCH,+bad,49968,49890,+0.16
vulkan,game_load.s3tc_sync_factor.bc3_native_eligible,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,16682,16736,-0.32
vulkan,game_load.s3tc_sync_factor.bc3_bordered_fallback,leaf,PASS,PASS,db28300321744de5,db28300321744de5,OUTCOME_AND_HASH_MATCH,+bad,49996,49783,+0.43
vulkan,game_load.s3tc_sync_factor,group,PASS,PASS,db28300321744de5,db28300321744de5,OUTCOME_AND_HASH_MATCH,,,,
vulkan,game_load.repeated_display,leaf,PASS,PASS,e758dbbf4edc2325,e758dbbf4edc2325,OUTCOME_AND_HASH_MATCH,+bad,16640,16625,+0.09
vulkan,game_load.repeated_display_boosted,leaf,PASS,PASS,60315b1c33b6a325,60315b1c33b6a325,OUTCOME_AND_HASH_MATCH,+bad,49868,49723,+0.29
vulkan,game_load.doax_menu_representative.cpu_only,leaf,PASS,PASS,c9ffff20249e2325,c9ffff20249e2325,OUTCOME_AND_HASH_MATCH,+bad,13447,13610,-1.21
vulkan,game_load.doax_menu_representative.pfifo_only,leaf,PASS,PASS,db52eb2ea2ee6325,db52eb2ea2ee6325,OUTCOME_AND_HASH_MATCH,+bad,2379,2402,-0.97
vulkan,game_load.doax_menu_representative.gpu_only,leaf,PASS,PASS,fbd6d6be7f982325,fbd6d6be7f982325,OUTCOME_AND_HASH_MATCH,+bad,15531,18794,-21.01
vulkan,game_load.doax_menu_representative.streaming_only,leaf,PASS,PASS,f94303d175056325,f94303d175056325,OUTCOME_AND_HASH_MATCH,+bad,5919,5708,+3.56
vulkan,game_load.doax_menu_representative.cpu_pfifo_gpu,leaf,PASS,PASS,04157941d1aa6325,04157941d1aa6325,OUTCOME_AND_HASH_MATCH,+bad,31416,31861,-1.42
vulkan,game_load.doax_menu_representative.cpu_pfifo_gpu_streaming,leaf,PASS,PASS,e6d7900d809f6325,e6d7900d809f6325,OUTCOME_AND_HASH_MATCH,+bad,36321,36792,-1.30
vulkan,game_load.doax_menu_representative.full_system,leaf,PASS,PASS,3ebb8ee340a52325,3ebb8ee340a52325,OUTCOME_AND_HASH_MATCH,+bad,37231,36642,+1.58
vulkan,game_load.doax_menu_stress.cpu_only,leaf,PASS,PASS,312802588e58a325,312802588e58a325,OUTCOME_AND_HASH_MATCH,+bad,26930,26769,+0.60
vulkan,game_load.doax_menu_stress.pfifo_only,leaf,PASS,PASS,6251472ce3a6e325,6251472ce3a6e325,OUTCOME_AND_HASH_MATCH,+bad,4718,4728,-0.21
vulkan,game_load.doax_menu_stress.gpu_only,leaf,PASS,PASS,30126b41ecb96325,30126b41ecb96325,OUTCOME_AND_HASH_MATCH,+bad,30730,31000,-0.88
vulkan,game_load.doax_menu_stress.streaming_only,leaf,PASS,PASS,5b922e3ee1312325,5b922e3ee1312325,OUTCOME_AND_HASH_MATCH,+bad,12195,11139,+8.66
vulkan,game_load.doax_menu_stress.cpu_pfifo_gpu,leaf,PASS,PASS,c94959246d55a325,c94959246d55a325,OUTCOME_AND_HASH_MATCH,+bad,62489,62578,-0.14
vulkan,game_load.doax_menu_stress.cpu_pfifo_gpu_streaming,leaf,PASS,PASS,5dbf320b91a86325,5dbf320b91a86325,OUTCOME_AND_HASH_MATCH,+bad,72255,72853,-0.83
vulkan,game_load.doax_menu_stress.full_system,leaf,PASS,PASS,545f7965debce325,545f7965debce325,OUTCOME_AND_HASH_MATCH,+bad,72783,72810,-0.04
vulkan,game_load.pgr2_ai_backup.cpu_only,leaf,PASS,PASS,e086b0a920c42325,e086b0a920c42325,OUTCOME_AND_HASH_MATCH,+bad,42165,41553,+1.45
vulkan,game_load.pgr2_ai_backup.pfifo_only,leaf,PASS,PASS,5bc1b07714da2325,5bc1b07714da2325,OUTCOME_AND_HASH_MATCH,+bad,15206,14791,+2.73
vulkan,game_load.pgr2_ai_backup.gpu_only,leaf,PASS,PASS,f8348ac6eeaaa325,f8348ac6eeaaa325,OUTCOME_AND_HASH_MATCH,+bad,81133,80292,+1.04
vulkan,game_load.pgr2_ai_backup.streaming_only,leaf,PASS,PASS,f43007e31b972325,f43007e31b972325,OUTCOME_AND_HASH_MATCH,+bad,4104,3995,+2.66
vulkan,game_load.pgr2_ai_backup.cpu_pfifo_gpu,leaf,PASS,PASS,48c0585f003ea325,48c0585f003ea325,OUTCOME_AND_HASH_MATCH,+bad,138434,137685,+0.54
vulkan,game_load.pgr2_ai_backup.cpu_pfifo_gpu_streaming,leaf,PASS,PASS,e0430415b6dbe325,e0430415b6dbe325,OUTCOME_AND_HASH_MATCH,+bad,141650,141316,+0.24
vulkan,game_load.pgr2_ai_backup.full_system,leaf,PASS,PASS,cb91c33db5046325,cb91c33db5046325,OUTCOME_AND_HASH_MATCH,+bad,143475,142923,+0.38
vulkan,high_vertex_count.arrays,leaf,PASS,PASS,a27c67890c2d9083,a27c67890c2d9083,OUTCOME_AND_HASH_MATCH,+bad,73,91,-24.66
vulkan,high_vertex_count.inline_arrays,leaf,PASS,PASS,a27c67890c2d9083,a27c67890c2d9083,OUTCOME_AND_HASH_MATCH,+bad,43825,44409,-1.33
vulkan,high_vertex_count.inline_buffers,leaf,PASS,PASS,a27c67890c2d9083,a27c67890c2d9083,OUTCOME_AND_HASH_MATCH,+bad,229585,233147,-1.55
vulkan,high_vertex_count.inline_elements,leaf,PASS,PASS,a27c67890c2d9083,a27c67890c2d9083,OUTCOME_AND_HASH_MATCH,+bad,4060,4021,+0.96
vulkan,pfifo_array_elements.array_element_pgr2,leaf,PASS,PASS,bbc8b0702ffd0325,bbc8b0702ffd0325,OUTCOME_AND_HASH_MATCH,+bad,471,465,+1.27
vulkan,pfifo_array_elements.array_element16,leaf,PASS,PASS,9c884de2a5d32325,9c884de2a5d32325,OUTCOME_AND_HASH_MATCH,+bad,584,578,+1.03
vulkan,pfifo_array_elements.array_element32,leaf,PASS,PASS,e079f0cf1a994325,e079f0cf1a994325,OUTCOME_AND_HASH_MATCH,+bad,1024,1004,+1.95
vulkan,pfifo_packet_boundary.array_element16_overflow,leaf,PASS,PASS,4d1756526f052325,4d1756526f052325,OUTCOME_AND_HASH_MATCH,+bad,15994,15585,+2.56
vulkan,pfifo_packet_boundary.array_element32_overflow,leaf,PASS,PASS,6eb7071be692a325,6eb7071be692a325,OUTCOME_AND_HASH_MATCH,+bad,31646,31277,+1.17
vulkan,pfifo_packet_boundary.inline_array_overflow,leaf,PASS,PASS,847da1930526a325,847da1930526a325,OUTCOME_AND_HASH_MATCH,+bad,31890,31205,+2.15
vulkan,pfifo_packet_boundary.incrementing_inline_fallback,leaf,PASS,PASS,640439ee8ecd2325,640439ee8ecd2325,OUTCOME_AND_HASH_MATCH,+bad,108,122,-12.96
vulkan,texture_cubemap_fallback.unbordered_subblock_dxt1,leaf,PASS,PASS,be0f2013c1997ca5,be0f2013c1997ca5,OUTCOME_AND_HASH_MATCH,+bad,16591,16696,-0.63
vulkan,pipeline_texture_switch.clear_texture_normal,leaf,PASS,PASS,22ba4f1405cda325,22ba4f1405cda325,OUTCOME_AND_HASH_MATCH,+bad,27300,27983,-2.50
vulkan,pipeline_texture_switch.palette_dma_remap,leaf,PASS,PASS,fbf687de65082325,fbf687de65082325,OUTCOME_AND_HASH_MATCH,+bad,20776,18967,+8.71
vulkan,pipeline_texture_switch.palette_only_update,leaf,PASS,PASS,467aab2f95cda325,467aab2f95cda325,OUTCOME_AND_HASH_MATCH,+bad,20166,20262,-0.48
vulkan,pipeline_texture_switch.sampler_only_identity,leaf,PASS,PASS,0b8438c8404da325,0b8438c8404da325,OUTCOME_AND_HASH_MATCH,+bad,21155,20982,+0.82
vulkan,pipeline_texture_switch.shader_negative_control,leaf,PASS,PASS,f110c8bd6338c325,f110c8bd6338c325,OUTCOME_AND_HASH_MATCH,+bad,18312,18462,-0.82
vulkan,pipeline_texture_switch.shared_page_overlap,leaf,PASS,PASS,83bb59a8648da325,83bb59a8648da325,OUTCOME_AND_HASH_MATCH,+bad,18255,18155,+0.55
vulkan,pipeline_texture_switch.texture_dma_remap,leaf,PASS,PASS,fbf687de65082325,fbf687de65082325,OUTCOME_AND_HASH_MATCH,+bad,11086,16070,-44.96
vulkan,pipeline_texture_switch.texture_switch,leaf,PASS,PASS,8ae05d31fb00c325,8ae05d31fb00c325,OUTCOME_AND_HASH_MATCH,+bad,17617,17362,+1.45
vulkan,primitive_type.line_loop.fixed_function,leaf,PASS,PASS,f2158581ac6e3919,f2158581ac6e3919,OUTCOME_AND_HASH_MATCH,+bad,629,622,+1.11
vulkan,primitive_type.line_loop.vertex_shader,leaf,PASS,PASS,f2158581ac6e3919,f2158581ac6e3919,OUTCOME_AND_HASH_MATCH,+bad,623,623,+0.00
vulkan,primitive_type.line_strip.fixed_function,leaf,PASS,PASS,f2158581ac6e3919,f2158581ac6e3919,OUTCOME_AND_HASH_MATCH,+bad,628,632,-0.64
vulkan,primitive_type.line_strip.vertex_shader,leaf,PASS,PASS,f2158581ac6e3919,f2158581ac6e3919,OUTCOME_AND_HASH_MATCH,+bad,626,628,-0.32
vulkan,primitive_type.lines.fixed_function,leaf,PASS,PASS,1766a7f93aa72a14,1766a7f93aa72a14,OUTCOME_AND_HASH_MATCH,+bad,1159,1152,+0.60
vulkan,primitive_type.lines.vertex_shader,leaf,PASS,PASS,1766a7f93aa72a14,1766a7f93aa72a14,OUTCOME_AND_HASH_MATCH,+bad,1156,1169,-1.12
vulkan,primitive_type.points.fixed_function,leaf,PASS,PASS,5b296619f665c070,5b296619f665c070,OUTCOME_AND_HASH_MATCH,+bad,633,629,+0.63
vulkan,primitive_type.points.vertex_shader,leaf,PASS,PASS,5b296619f665c070,5b296619f665c070,OUTCOME_AND_HASH_MATCH,+bad,620,615,+0.81
vulkan,primitive_type.polygon.fixed_function,leaf,PASS,PASS,2c4beaa06aba1000,2c4beaa06aba1000,OUTCOME_AND_HASH_MATCH,+bad,622,625,-0.48
vulkan,primitive_type.polygon.vertex_shader,leaf,PASS,PASS,2c4beaa06aba1000,2c4beaa06aba1000,OUTCOME_AND_HASH_MATCH,+bad,623,613,+1.61
vulkan,primitive_type.quad_strip.fixed_function,leaf,PASS,PASS,f64b4495347cec73,f64b4495347cec73,OUTCOME_AND_HASH_MATCH,+bad,1149,1184,-3.05
vulkan,primitive_type.quad_strip.vertex_shader,leaf,PASS,PASS,f64b4495347cec73,f64b4495347cec73,OUTCOME_AND_HASH_MATCH,+bad,1165,1183,-1.55
vulkan,primitive_type.quads.fixed_function,leaf,PASS,PASS,114a1419338256e5,114a1419338256e5,OUTCOME_AND_HASH_MATCH,+bad,2246,2277,-1.38
vulkan,primitive_type.quads.vertex_shader,leaf,PASS,PASS,114a1419338256e5,114a1419338256e5,OUTCOME_AND_HASH_MATCH,+bad,2288,2355,-2.93
vulkan,primitive_type.triangle_fan.fixed_function,leaf,PASS,PASS,36644f0fd11db166,36644f0fd11db166,OUTCOME_AND_HASH_MATCH,+bad,625,628,-0.48
vulkan,primitive_type.triangle_fan.vertex_shader,leaf,PASS,PASS,36644f0fd11db166,36644f0fd11db166,OUTCOME_AND_HASH_MATCH,+bad,626,621,+0.80
vulkan,primitive_type.triangle_strip.fixed_function,leaf,PASS,PASS,d7b289579fdaa1ab,d7b289579fdaa1ab,OUTCOME_AND_HASH_MATCH,+bad,610,622,-1.97
vulkan,primitive_type.triangle_strip.vertex_shader,leaf,PASS,PASS,d7b289579fdaa1ab,d7b289579fdaa1ab,OUTCOME_AND_HASH_MATCH,+bad,620,628,-1.29
vulkan,primitive_type.triangles.fixed_function,leaf,PASS,PASS,72f05baf369ceb60,72f05baf369ceb60,OUTCOME_AND_HASH_MATCH,+bad,1713,1704,+0.53
vulkan,primitive_type.triangles.vertex_shader,leaf,PASS,PASS,72f05baf369ceb60,72f05baf369ceb60,OUTCOME_AND_HASH_MATCH,+bad,1731,1712,+1.10
vulkan,report_query.clear_boundary,leaf,PASS,PASS,b5eb7c4b9c8da325,b5eb7c4b9c8da325,OUTCOME_AND_HASH_MATCH,+bad,1513,1498,+0.99
vulkan,report_query.dma_descriptor_rewrite,leaf,PASS,PASS,c0c0fdbececda325,c0c0fdbececda325,OUTCOME_AND_HASH_MATCH,+bad,8330,28249,-239.12
vulkan,report_query.dma_range_guard,leaf,FAIL,FAIL,3f648ce11a4da325,3f648ce11a4da325,OUTCOME_AND_HASH_MATCH,,12049888,12026807,
vulkan,report_query.dma_target_switch,leaf,PASS,PASS,4c4bd8cd440da325,4c4bd8cd440da325,OUTCOME_AND_HASH_MATCH,+bad,1466,1314,+10.37
vulkan,report_query.fifo_producer_ordering,leaf,PASS,PASS,0d907c24a88da325,0d907c24a88da325,OUTCOME_AND_HASH_MATCH,+bad,1989,2350,-18.15
vulkan,report_query.multiple_boundaries,leaf,PASS,PASS,0c966fc9ba4da325,0c966fc9ba4da325,OUTCOME_AND_HASH_MATCH,+bad,1154,1205,-4.42
vulkan,report_query.single_boundary,leaf,PASS,PASS,60e674c9fecda325,60e674c9fecda325,OUTCOME_AND_HASH_MATCH,+bad,1201,1211,-0.83
vulkan,report_query.zero_query,leaf,PASS,PASS,23875dfeb40da325,23875dfeb40da325,OUTCOME_AND_HASH_MATCH,+bad,1134,1108,+2.29
vulkan,surface.basic,leaf,PASS,PASS,5a719d88d8221fb2,5a719d88d8221fb2,OUTCOME_AND_HASH_MATCH,+bad,36487,36915,-1.17
vulkan,surface.cpu_read_after_gpu_write,leaf,PASS,PASS,76ea18af98322325,76ea18af98322325,OUTCOME_AND_HASH_MATCH,+bad,1850,1845,+0.27
vulkan,surface.cpu_read_clean_surface,leaf,PASS,PASS,d3267b427820a325,d3267b427820a325,OUTCOME_AND_HASH_MATCH,+bad,57,57,+0.00
vulkan,surface.framebuffer_working_set_002,leaf,PASS,PASS,9f3b0609a42777d5,9f3b0609a42777d5,OUTCOME_AND_HASH_MATCH,+bad,1909,2026,-6.13
vulkan,surface.framebuffer_working_set_008,leaf,PASS,PASS,64cbf95dec8f59e5,64cbf95dec8f59e5,OUTCOME_AND_HASH_MATCH,+bad,2210,2210,+0.00
vulkan,surface.framebuffer_working_set_032,leaf,PASS,PASS,a6116feb11a28c25,a6116feb11a28c25,OUTCOME_AND_HASH_MATCH,+bad,2224,2135,+4.00
vulkan,surface.framebuffer_working_set_064,leaf,PASS,PASS,a6116feb11a28c25,a6116feb11a28c25,OUTCOME_AND_HASH_MATCH,+bad,2065,2099,-1.65
vulkan,surface.full_clear_elision_guard,leaf,PASS,PASS,4f05ccd43f43d495,4f05ccd43f43d495,OUTCOME_AND_HASH_MATCH,+bad,2692,2649,+1.60
vulkan,surface.overlapping_surface_churn_representative,leaf,PASS,PASS,caf66d4bf5691525,caf66d4bf5691525,OUTCOME_AND_HASH_MATCH,+bad,2863,2861,+0.07
vulkan,surface.overlapping_surface_churn_stress,leaf,PASS,PASS,caf66d4bf5691525,caf66d4bf5691525,OUTCOME_AND_HASH_MATCH,+bad,45683,45199,+1.06
vulkan,surface.partial_channel_clear_guard,leaf,PASS,PASS,eb2cb498aa73af25,eb2cb498aa73af25,OUTCOME_AND_HASH_MATCH,+bad,1813,1815,-0.11
